Granularity,Start Date,End Date,Store Name,Store ID,Business ID,Merchant Supplied ID,Gross Sales,Total Orders Including Cancelled Orders,Total Delivered or Picked Up Orders,AOV,Total Commission,Total Promotion Fees | (for historical reference only),Total Promotion Sales | (for historical reference only),Total Ad Fees | (for historical reference only),Total Ad Sales | (for historical reference only),Currency
Day of 2024-06-16,2024-06-16,2024-06-16,McDonald's (18576-WINSLOW),946252,5579,18576,1765.77,76,76,23.23,229.48,130.02,482.36,3.00,17.44,USD
Day of 2024-06-16,2024-06-16,2024-06-16,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,887.46,47,47,18.88,101.10,50.33,175.85,3.00,10.96,USD
Day of 2024-06-16,2024-06-16,2024-06-16,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,393.60,18,18,21.87,49.25,21.57,96.35,0.00,0.00,USD
Day of 2024-06-16,2024-06-16,2024-06-16,McDonald's (2401-TURNERSVILLE),946258,5579,2401,720.14,31,29,23.23,87.39,43.14,194.93,0.00,0.00,USD
Day of 2024-06-16,2024-06-16,2024-06-16,McDonald's (4592-OCEAN CITY),659406,5579,4592,576.76,22,22,26.22,71.66,28.76,154.92,0.00,0.00,USD
Day of 2024-06-16,2024-06-16,2024-06-16,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1324.59,60,60,22.08,159.91,115.04,397.02,0.00,0.00,USD
Day of 2024-06-15,2024-06-15,2024-06-15,McDonald's (12008-CROSS KEYS),946236,5579,12008,497.70,25,25,19.91,63.00,28.76,94.87,0.00,0.00,USD
Day of 2024-06-15,2024-06-15,2024-06-15,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1865.02,85,84,21.94,222.56,165.97,692.86,3.00,25.80,USD
Day of 2024-06-15,2024-06-15,2024-06-15,McDonald's (18170-NO WOODBURY),946241,5579,18170,1309.20,58,58,22.57,158.42,93.47,337.78,0.00,0.00,USD
Day of 2024-06-15,2024-06-15,2024-06-15,McDonald's (18576-WINSLOW),946252,5579,18576,1771.34,83,83,21.34,232.12,100.66,431.12,6.00,47.32,USD
Day of 2024-06-15,2024-06-15,2024-06-15,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1191.15,60,60,19.85,132.98,107.85,380.04,0.00,0.00,USD
Day of 2024-06-15,2024-06-15,2024-06-15,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,598.58,25,23,23.94,69.08,28.76,101.73,0.00,0.00,USD
Day of 2024-06-15,2024-06-15,2024-06-15,McDonald's (2401-TURNERSVILLE),946258,5579,2401,444.82,19,19,23.41,51.95,43.14,166.61,0.00,0.00,USD
Day of 2024-06-15,2024-06-15,2024-06-15,McDonald's (4592-OCEAN CITY),659406,5579,4592,716.28,31,31,23.11,86.04,28.76,115.00,0.00,0.00,USD
Day of 2024-06-15,2024-06-15,2024-06-15,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1666.61,74,74,22.52,208.06,86.28,314.48,6.00,53.52,USD
Day of 2024-06-14,2024-06-14,2024-06-14,McDonald's (12008-CROSS KEYS),946236,5579,12008,928.01,44,44,21.09,109.07,86.28,322.83,0.00,0.00,USD
Day of 2024-06-14,2024-06-14,2024-06-14,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,2083.96,97,96,21.48,245.15,150.99,596.66,3.00,48.05,USD
Day of 2024-06-14,2024-06-14,2024-06-14,McDonald's (18170-NO WOODBURY),946241,5579,18170,1606.48,70,70,22.95,187.16,107.85,434.24,0.00,0.00,USD
Day of 2024-06-14,2024-06-14,2024-06-14,McDonald's (18576-WINSLOW),946252,5579,18576,1727.33,82,82,21.07,225.87,129.42,457.27,0.00,0.00,USD
Day of 2024-06-14,2024-06-14,2024-06-14,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1207.38,57,57,21.18,139.67,86.28,403.98,0.00,0.00,USD
Day of 2024-06-14,2024-06-14,2024-06-14,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,641.56,29,29,22.12,77.86,35.95,124.81,0.00,0.00,USD
Day of 2024-06-14,2024-06-14,2024-06-14,McDonald's (2401-TURNERSVILLE),946258,5579,2401,549.06,27,27,20.34,67.76,43.14,152.39,0.00,0.00,USD
Day of 2024-06-14,2024-06-14,2024-06-14,McDonald's (4592-OCEAN CITY),659406,5579,4592,639.89,29,28,22.07,76.23,50.33,228.94,0.00,0.00,USD
Day of 2024-06-14,2024-06-14,2024-06-14,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1642.32,81,80,20.28,200.01,107.85,389.88,0.00,0.00,USD
Day of 2024-06-13,2024-06-13,2024-06-13,McDonald's (12008-CROSS KEYS),946236,5579,12008,684.73,32,32,21.40,85.64,35.95,95.14,0.00,0.00,USD
Day of 2024-06-13,2024-06-13,2024-06-13,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1993.75,89,88,22.40,233.56,208.51,775.36,6.00,49.44,USD
Day of 2024-06-13,2024-06-13,2024-06-13,McDonald's (18170-NO WOODBURY),946241,5579,18170,1247.89,55,55,22.69,149.16,100.66,372.73,6.00,33.05,USD
Day of 2024-06-13,2024-06-13,2024-06-13,McDonald's (18576-WINSLOW),946252,5579,18576,1422.56,60,60,23.71,186.16,100.66,414.00,3.00,21.29,USD
Day of 2024-06-13,2024-06-13,2024-06-13,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1272.89,61,61,20.87,145.69,86.28,352.78,0.00,0.00,USD
Day of 2024-06-13,2024-06-13,2024-06-13,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,366.33,15,15,24.42,42.74,21.57,79.93,0.00,0.00,USD
Day of 2024-06-13,2024-06-13,2024-06-13,McDonald's (2401-TURNERSVILLE),946258,5579,2401,743.75,31,31,23.99,87.08,50.33,163.41,0.00,0.00,USD
Day of 2024-06-13,2024-06-13,2024-06-13,McDonald's (4592-OCEAN CITY),659406,5579,4592,425.10,21,20,20.24,50.78,36.55,132.73,3.00,15.76,USD
Day of 2024-06-13,2024-06-13,2024-06-13,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1545.23,69,69,22.39,190.72,100.66,353.50,0.00,0.00,USD
Day of 2024-06-12,2024-06-12,2024-06-12,McDonald's (12008-CROSS KEYS),946236,5579,12008,489.74,26,26,18.84,66.62,0.00,0.00,0.00,0.00,USD
Day of 2024-06-12,2024-06-12,2024-06-12,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1318.54,73,73,18.06,162.62,15.58,58.40,0.00,0.00,USD
Day of 2024-06-12,2024-06-12,2024-06-12,McDonald's (18170-NO WOODBURY),946241,5579,18170,759.82,37,37,20.54,96.67,7.19,25.72,0.00,0.00,USD
Day of 2024-06-12,2024-06-12,2024-06-12,McDonald's (18576-WINSLOW),946252,5579,18576,1233.15,59,59,20.90,175.27,0.00,0.00,0.00,0.00,USD
Day of 2024-06-12,2024-06-12,2024-06-12,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,984.19,57,57,17.27,123.53,0.00,0.00,0.00,0.00,USD
Day of 2024-06-12,2024-06-12,2024-06-12,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,525.80,17,17,30.93,62.89,0.00,0.00,6.00,29.66,USD
Day of 2024-06-12,2024-06-12,2024-06-12,McDonald's (2401-TURNERSVILLE),946258,5579,2401,540.84,26,26,20.80,69.46,7.79,24.07,0.00,0.00,USD
Day of 2024-06-12,2024-06-12,2024-06-12,McDonald's (4592-OCEAN CITY),659406,5579,4592,205.39,13,13,15.80,25.50,0.00,0.00,3.00,7.19,USD
Day of 2024-06-12,2024-06-12,2024-06-12,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1133.40,57,57,19.88,146.69,7.19,39.03,3.00,7.99,USD
Day of 2024-06-11,2024-06-11,2024-06-11,McDonald's (12008-CROSS KEYS),946236,5579,12008,491.54,29,29,16.95,64.63,0.00,0.00,0.00,0.00,USD
Day of 2024-06-11,2024-06-11,2024-06-11,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1285.74,66,66,19.48,160.03,7.19,22.65,3.00,12.27,USD
Day of 2024-06-11,2024-06-11,2024-06-11,McDonald's (18170-NO WOODBURY),946241,5579,18170,776.26,41,41,18.93,101.50,0.00,0.00,0.00,0.00,USD
Day of 2024-06-11,2024-06-11,2024-06-11,McDonald's (18576-WINSLOW),946252,5579,18576,654.01,39,39,16.77,92.57,0.00,0.00,9.00,39.68,USD
Day of 2024-06-11,2024-06-11,2024-06-11,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,967.65,46,46,21.04,123.04,0.00,0.00,0.00,0.00,USD
Day of 2024-06-11,2024-06-11,2024-06-11,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,468.33,23,22,20.36,57.74,7.19,34.49,0.00,0.00,USD
Day of 2024-06-11,2024-06-11,2024-06-11,McDonald's (2401-TURNERSVILLE),946258,5579,2401,396.44,19,19,20.87,51.62,0.00,0.00,0.00,0.00,USD
Day of 2024-06-11,2024-06-11,2024-06-11,McDonald's (4592-OCEAN CITY),659406,5579,4592,429.66,21,21,20.46,54.29,0.00,0.00,0.00,0.00,USD
Day of 2024-06-11,2024-06-11,2024-06-11,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1038.84,52,52,19.98,135.77,7.19,17.96,0.00,0.00,USD
Day of 2024-06-10,2024-06-10,2024-06-10,McDonald's (12008-CROSS KEYS),946236,5579,12008,567.73,30,30,18.92,75.89,0.00,0.00,0.00,0.00,USD
Day of 2024-06-10,2024-06-10,2024-06-10,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1263.21,68,67,18.58,159.39,0.00,0.00,0.00,0.00,USD
Day of 2024-06-10,2024-06-10,2024-06-10,McDonald's (18170-NO WOODBURY),946241,5579,18170,820.25,45,45,18.23,105.77,0.00,0.00,0.00,0.00,USD
Day of 2024-06-10,2024-06-10,2024-06-10,McDonald's (18576-WINSLOW),946252,5579,18576,935.07,47,47,19.90,130.37,0.00,0.00,6.00,29.34,USD
Day of 2024-06-10,2024-06-10,2024-06-10,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,625.19,33,33,18.95,78.32,0.00,0.00,0.00,0.00,USD
Day of 2024-06-10,2024-06-10,2024-06-10,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,460.36,24,21,19.18,57.69,0.00,0.00,0.00,0.00,USD
Day of 2024-06-10,2024-06-10,2024-06-10,McDonald's (2401-TURNERSVILLE),946258,5579,2401,310.65,15,15,20.71,39.80,0.00,0.00,0.00,0.00,USD
Day of 2024-06-10,2024-06-10,2024-06-10,McDonald's (4592-OCEAN CITY),659406,5579,4592,386.74,15,15,25.78,50.10,0.00,0.00,3.00,18.88,USD
Day of 2024-06-10,2024-06-10,2024-06-10,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1306.72,67,67,19.50,173.78,0.00,0.00,0.00,0.00,USD
Day of 2024-06-09,2024-06-09,2024-06-09,McDonald's (12008-CROSS KEYS),946236,5579,12008,676.39,34,34,19.89,86.66,7.19,24.67,6.00,27.26,USD
Day of 2024-06-09,2024-06-09,2024-06-09,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1807.12,85,85,21.26,225.92,22.17,88.53,6.00,60.75,USD
Day of 2024-06-09,2024-06-09,2024-06-09,McDonald's (18170-NO WOODBURY),946241,5579,18170,1087.18,51,51,21.32,139.25,0.00,0.00,0.00,0.00,USD
Day of 2024-06-09,2024-06-09,2024-06-09,McDonald's (18576-WINSLOW),946252,5579,18576,1411.05,68,68,20.75,199.31,0.00,0.00,3.00,22.68,USD
Day of 2024-06-09,2024-06-09,2024-06-09,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1285.92,57,57,22.56,160.63,7.79,15.77,6.00,21.25,USD
Day of 2024-06-09,2024-06-09,2024-06-09,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,571.82,25,25,22.87,71.36,0.00,0.00,3.00,29.13,USD
Day of 2024-06-09,2024-06-09,2024-06-09,McDonald's (2401-TURNERSVILLE),946258,5579,2401,462.58,22,22,21.03,60.32,0.00,0.00,0.00,0.00,USD
Day of 2024-06-09,2024-06-09,2024-06-09,McDonald's (4592-OCEAN CITY),659406,5579,4592,456.81,18,18,25.38,59.36,0.00,0.00,0.00,0.00,USD
Day of 2024-06-09,2024-06-09,2024-06-09,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1341.18,63,63,21.29,177.08,14.38,43.05,0.00,0.00,USD
Day of 2024-06-08,2024-06-08,2024-06-08,McDonald's (12008-CROSS KEYS),946236,5579,12008,566.44,25,25,22.66,76.78,0.00,0.00,0.00,0.00,USD
Day of 2024-06-08,2024-06-08,2024-06-08,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1685.12,74,74,22.77,211.51,22.77,90.33,3.00,44.49,USD
Day of 2024-06-08,2024-06-08,2024-06-08,McDonald's (18170-NO WOODBURY),946241,5579,18170,1270.63,60,60,21.18,165.17,0.00,0.00,0.00,0.00,USD
Day of 2024-06-08,2024-06-08,2024-06-08,McDonald's (18576-WINSLOW),946252,5579,18576,1826.99,79,79,23.13,253.57,7.19,25.25,0.00,0.00,USD
Day of 2024-06-08,2024-06-08,2024-06-08,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,894.64,50,49,17.89,111.27,0.00,0.00,0.00,0.00,USD
Day of 2024-06-08,2024-06-08,2024-06-08,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,460.71,21,20,21.94,52.03,14.38,70.86,0.00,0.00,USD
Day of 2024-06-08,2024-06-08,2024-06-08,McDonald's (2401-TURNERSVILLE),946258,5579,2401,420.59,21,21,20.03,53.87,0.00,0.00,0.00,0.00,USD
Day of 2024-06-08,2024-06-08,2024-06-08,McDonald's (4592-OCEAN CITY),659406,5579,4592,165.47,7,7,23.64,21.56,0.00,0.00,0.00,0.00,USD
Day of 2024-06-08,2024-06-08,2024-06-08,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1580.86,71,71,22.27,202.31,7.19,23.94,0.00,0.00,USD
Day of 2024-06-07,2024-06-07,2024-06-07,McDonald's (12008-CROSS KEYS),946236,5579,12008,573.79,29,29,19.79,76.87,0.00,0.00,0.00,0.00,USD
Day of 2024-06-07,2024-06-07,2024-06-07,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1921.47,94,94,20.44,247.83,0.00,0.00,0.00,0.00,USD
Day of 2024-06-07,2024-06-07,2024-06-07,McDonald's (18170-NO WOODBURY),946241,5579,18170,1038.78,46,45,22.58,138.25,7.19,23.77,3.00,14.38,USD
Day of 2024-06-07,2024-06-07,2024-06-07,McDonald's (18576-WINSLOW),946252,5579,18576,1375.63,64,64,21.49,194.95,0.00,0.00,0.00,0.00,USD
Day of 2024-06-07,2024-06-07,2024-06-07,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1028.24,52,52,19.77,130.72,0.00,0.00,3.00,12.59,USD
Day of 2024-06-07,2024-06-07,2024-06-07,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,530.57,21,19,25.27,66.50,0.00,0.00,3.00,30.59,USD
Day of 2024-06-07,2024-06-07,2024-06-07,McDonald's (2401-TURNERSVILLE),946258,5579,2401,493.34,23,23,21.45,62.41,7.19,24.07,0.00,0.00,USD
Day of 2024-06-07,2024-06-07,2024-06-07,McDonald's (4592-OCEAN CITY),659406,5579,4592,603.84,24,24,25.16,77.18,0.00,0.00,0.00,0.00,USD
Day of 2024-06-07,2024-06-07,2024-06-07,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1498.36,71,70,21.10,193.59,0.00,0.00,3.00,27.67,USD
Day of 2024-06-06,2024-06-06,2024-06-06,McDonald's (12008-CROSS KEYS),946236,5579,12008,660.17,37,37,17.84,86.41,0.00,0.00,3.00,16.77,USD
Day of 2024-06-06,2024-06-06,2024-06-06,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1409.80,71,71,19.86,176.84,7.19,15.23,3.00,7.38,USD
Day of 2024-06-06,2024-06-06,2024-06-06,McDonald's (18170-NO WOODBURY),946241,5579,18170,1209.89,56,56,21.61,149.55,14.38,78.33,0.00,0.00,USD
Day of 2024-06-06,2024-06-06,2024-06-06,McDonald's (18576-WINSLOW),946252,5579,18576,870.40,51,51,17.07,118.94,14.98,32.32,0.00,0.00,USD
Day of 2024-06-06,2024-06-06,2024-06-06,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,496.31,29,29,17.11,59.65,0.00,0.00,0.00,0.00,USD
Day of 2024-06-06,2024-06-06,2024-06-06,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,454.41,22,21,20.66,58.79,0.00,0.00,0.00,0.00,USD
Day of 2024-06-06,2024-06-06,2024-06-06,McDonald's (2401-TURNERSVILLE),946258,5579,2401,268.43,17,17,15.79,31.99,7.19,39.94,0.00,0.00,USD
Day of 2024-06-06,2024-06-06,2024-06-06,McDonald's (4592-OCEAN CITY),659406,5579,4592,218.42,10,10,21.84,27.71,0.00,0.00,0.00,0.00,USD
Day of 2024-06-06,2024-06-06,2024-06-06,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1724.52,85,83,20.29,228.39,0.00,0.00,3.00,13.36,USD
Day of 2024-06-05,2024-06-05,2024-06-05,McDonald's (12008-CROSS KEYS),946236,5579,12008,656.10,31,30,21.16,89.80,0.00,0.00,0.00,0.00,USD
Day of 2024-06-05,2024-06-05,2024-06-05,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1178.50,54,54,21.82,152.22,0.00,0.00,3.00,23.56,USD
Day of 2024-06-05,2024-06-05,2024-06-05,McDonald's (18170-NO WOODBURY),946241,5579,18170,805.98,38,38,21.21,106.83,0.00,0.00,0.00,0.00,USD
Day of 2024-06-05,2024-06-05,2024-06-05,McDonald's (18576-WINSLOW),946252,5579,18576,1046.26,54,54,19.38,147.19,0.00,0.00,6.00,41.28,USD
Day of 2024-06-05,2024-06-05,2024-06-05,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1094.80,46,46,23.80,139.83,0.00,0.00,6.00,90.62,USD
Day of 2024-06-05,2024-06-05,2024-06-05,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,519.89,24,20,21.66,67.02,0.00,0.00,0.00,0.00,USD
Day of 2024-06-05,2024-06-05,2024-06-05,McDonald's (2401-TURNERSVILLE),946258,5579,2401,433.32,22,22,19.70,55.14,0.00,0.00,3.00,11.99,USD
Day of 2024-06-05,2024-06-05,2024-06-05,McDonald's (4592-OCEAN CITY),659406,5579,4592,221.51,12,12,18.46,28.94,0.00,0.00,0.00,0.00,USD
Day of 2024-06-05,2024-06-05,2024-06-05,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1324.38,66,66,20.07,171.92,21.57,78.10,6.00,45.35,USD
Day of 2024-06-04,2024-06-04,2024-06-04,McDonald's (12008-CROSS KEYS),946236,5579,12008,638.29,31,31,20.59,84.42,0.00,0.00,6.00,46.23,USD
Day of 2024-06-04,2024-06-04,2024-06-04,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1392.65,76,76,18.32,175.12,21.57,74.21,0.00,0.00,USD
Day of 2024-06-04,2024-06-04,2024-06-04,McDonald's (18170-NO WOODBURY),946241,5579,18170,861.39,50,50,17.23,110.96,7.19,22.48,9.00,58.25,USD
Day of 2024-06-04,2024-06-04,2024-06-04,McDonald's (18576-WINSLOW),946252,5579,18576,915.05,51,51,17.94,126.95,0.00,0.00,0.00,0.00,USD
Day of 2024-06-04,2024-06-04,2024-06-04,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,818.46,40,39,20.46,101.99,7.79,43.82,0.00,0.00,USD
Day of 2024-06-04,2024-06-04,2024-06-04,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,506.69,21,21,24.13,63.84,0.00,0.00,0.00,0.00,USD
Day of 2024-06-04,2024-06-04,2024-06-04,McDonald's (2401-TURNERSVILLE),946258,5579,2401,355.66,19,19,18.72,46.77,0.00,0.00,3.00,37.65,USD
Day of 2024-06-04,2024-06-04,2024-06-04,McDonald's (4592-OCEAN CITY),659406,5579,4592,208.03,11,11,18.91,24.61,0.00,0.00,0.00,0.00,USD
Day of 2024-06-04,2024-06-04,2024-06-04,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1362.81,62,62,21.98,177.42,14.38,44.95,0.00,0.00,USD
Day of 2024-06-03,2024-06-03,2024-06-03,McDonald's (12008-CROSS KEYS),946236,5579,12008,461.85,21,21,21.99,60.61,0.00,0.00,0.00,0.00,USD
Day of 2024-06-03,2024-06-03,2024-06-03,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1077.08,54,54,19.95,138.42,0.00,0.00,0.00,0.00,USD
Day of 2024-06-03,2024-06-03,2024-06-03,McDonald's (18170-NO WOODBURY),946241,5579,18170,841.82,40,40,21.05,106.59,0.00,0.00,3.00,14.77,USD
Day of 2024-06-03,2024-06-03,2024-06-03,McDonald's (18576-WINSLOW),946252,5579,18576,1018.87,54,54,18.87,143.15,7.19,21.33,9.00,45.72,USD
Day of 2024-06-03,2024-06-03,2024-06-03,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,838.89,44,44,19.07,102.36,0.00,0.00,0.00,0.00,USD
Day of 2024-06-03,2024-06-03,2024-06-03,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,427.19,18,17,23.73,57.98,0.00,0.00,3.00,21.38,USD
Day of 2024-06-03,2024-06-03,2024-06-03,McDonald's (2401-TURNERSVILLE),946258,5579,2401,373.21,19,19,19.64,45.98,7.79,54.15,3.00,17.38,USD
Day of 2024-06-03,2024-06-03,2024-06-03,McDonald's (4592-OCEAN CITY),659406,5579,4592,94.44,4,4,23.61,11.00,14.38,63.69,0.00,0.00,USD
Day of 2024-06-03,2024-06-03,2024-06-03,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1514.79,63,63,24.04,199.71,7.19,23.25,12.00,129.81,USD
Day of 2024-06-02,2024-06-02,2024-06-02,McDonald's (12008-CROSS KEYS),946236,5579,12008,689.12,32,32,21.54,78.98,86.28,322.89,3.00,22.85,USD
Day of 2024-06-02,2024-06-02,2024-06-02,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,2245.17,98,98,22.91,264.16,201.32,778.67,0.00,0.00,USD
Day of 2024-06-02,2024-06-02,2024-06-02,McDonald's (18170-NO WOODBURY),946241,5579,18170,1381.10,59,58,23.41,160.21,122.23,468.44,6.00,23.95,USD
Day of 2024-06-02,2024-06-02,2024-06-02,McDonald's (18576-WINSLOW),946252,5579,18576,1619.74,77,77,21.04,215.68,122.23,447.82,0.00,0.00,USD
Day of 2024-06-02,2024-06-02,2024-06-02,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1226.75,54,54,22.72,141.16,107.85,375.55,0.00,0.00,USD
Day of 2024-06-02,2024-06-02,2024-06-02,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,823.28,33,31,24.95,95.92,72.50,348.53,3.00,17.27,USD
Day of 2024-06-02,2024-06-02,2024-06-02,McDonald's (2401-TURNERSVILLE),946258,5579,2401,466.75,19,19,24.57,56.22,21.57,78.43,3.00,21.48,USD
Day of 2024-06-02,2024-06-02,2024-06-02,McDonald's (4592-OCEAN CITY),659406,5579,4592,282.41,14,14,20.17,32.38,28.76,101.14,3.00,28.67,USD
Day of 2024-06-02,2024-06-02,2024-06-02,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1956.68,87,87,22.49,239.96,122.23,496.20,3.00,20.78,USD
Day of 2024-06-01,2024-06-01,2024-06-01,McDonald's (12008-CROSS KEYS),946236,5579,12008,827.52,37,37,22.37,103.66,57.52,208.14,3.00,14.69,USD
Day of 2024-06-01,2024-06-01,2024-06-01,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,2044.07,97,97,21.07,245.58,136.61,480.60,3.00,21.50,USD
Day of 2024-06-01,2024-06-01,2024-06-01,McDonald's (18170-NO WOODBURY),946241,5579,18170,1213.71,56,56,21.67,148.56,71.90,275.29,0.00,0.00,USD
Day of 2024-06-01,2024-06-01,2024-06-01,McDonald's (18576-WINSLOW),946252,5579,18576,2335.36,109,109,21.43,306.79,143.80,529.97,3.00,19.35,USD
Day of 2024-06-01,2024-06-01,2024-06-01,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1436.25,61,61,23.55,163.50,122.23,577.14,0.00,0.00,USD
Day of 2024-06-01,2024-06-01,2024-06-01,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,655.35,33,33,19.86,76.64,28.76,96.75,3.00,19.35,USD
Day of 2024-06-01,2024-06-01,2024-06-01,McDonald's (2401-TURNERSVILLE),946258,5579,2401,641.69,27,25,23.77,77.47,43.14,144.67,3.00,22.96,USD
Day of 2024-06-01,2024-06-01,2024-06-01,McDonald's (4592-OCEAN CITY),659406,5579,4592,777.32,35,35,22.21,85.77,100.66,395.36,0.00,0.00,USD
Day of 2024-06-01,2024-06-01,2024-06-01,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1679.99,83,83,20.24,209.19,86.88,413.75,0.00,0.00,USD
Day of 2024-05-31,2024-05-31,2024-05-31,McDonald's (12008-CROSS KEYS),946236,5579,12008,579.05,28,28,20.68,72.46,28.76,99.87,0.00,0.00,USD
Day of 2024-05-31,2024-05-31,2024-05-31,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,2102.57,98,98,21.45,249.97,143.80,548.25,0.00,0.00,USD
Day of 2024-05-31,2024-05-31,2024-05-31,McDonald's (18170-NO WOODBURY),946241,5579,18170,1709.99,75,75,22.80,193.92,179.75,668.59,0.00,0.00,USD
Day of 2024-05-31,2024-05-31,2024-05-31,McDonald's (18576-WINSLOW),946252,5579,18576,1622.35,81,80,20.03,205.71,129.42,411.32,0.00,0.00,USD
Day of 2024-05-31,2024-05-31,2024-05-31,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1167.36,54,54,21.62,132.01,136.61,545.25,0.00,0.00,USD
Day of 2024-05-31,2024-05-31,2024-05-31,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,525.34,25,25,21.01,59.48,43.14,214.93,3.00,11.69,USD
Day of 2024-05-31,2024-05-31,2024-05-31,McDonald's (2401-TURNERSVILLE),946258,5579,2401,431.92,23,23,18.78,54.45,21.57,67.55,0.00,0.00,USD
Day of 2024-05-31,2024-05-31,2024-05-31,McDonald's (4592-OCEAN CITY),659406,5579,4592,418.29,21,21,19.92,48.39,35.95,117.53,0.00,0.00,USD
Day of 2024-05-31,2024-05-31,2024-05-31,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1965.46,89,87,22.08,237.78,165.97,621.95,3.00,19.59,USD
Day of 2024-05-30,2024-05-30,2024-05-30,McDonald's (12008-CROSS KEYS),946236,5579,12008,534.07,27,27,19.78,70.68,0.00,0.00,0.00,0.00,USD
Day of 2024-05-30,2024-05-30,2024-05-30,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1575.29,81,81,19.45,197.82,14.98,57.62,3.00,11.69,USD
Day of 2024-05-30,2024-05-30,2024-05-30,McDonald's (18170-NO WOODBURY),946241,5579,18170,960.24,46,46,20.87,123.47,0.00,0.00,3.00,10.19,USD
Day of 2024-05-30,2024-05-30,2024-05-30,McDonald's (18576-WINSLOW),946252,5579,18576,1119.41,63,63,17.77,157.81,0.00,0.00,3.00,13.15,USD
